filename,text,age,gender,accent
sample-033178.png,looks like she can keep kathy's on her toes,fifties,female,indian
sample-145476.png,his father said no more,fifties,female,us
sample-123936.png,we've been fed baloney so long we're getting used to it,fifties,female,england
sample-057511.png,i happen to know conway was married only three months ago,fifties,female,australia
sample-163334.png,why not right here,fifties,male,us
sample-171473.png,she told them to kidnap me,fifties,female,australia
sample-062954.png,if i don't find it i can always go home,fifties,male,england
sample-048306.png,you'd better start right now,fifties,female,indian
sample-117645.png,you must understand that love never keeps a man from pursuing his destiny,fifties,female,canada
sample-044121.png,it was dropping off in flakes and raining down on the sand,fifties,male,scotland
sample-143295.png,foxes are really intelligent creatures,fifties,male,england
sample-057678.png,she went over to the hospital to call on professor davis,fifties,female,us
sample-080751.png,the treasure is at the pyramids that you already knew,fifties,male,us
sample-057470.png,it's common to run into problems so read the instructions carefully,fifties,male,us
sample-078287.png,i was impatient to see it opened,fifties,male,us
sample-039511.png,for a moment everything was dark and scary,fifties,male,australia
sample-075283.png,going up to see erin,fifties,male,us
sample-070242.png,you and i aren't like hassan that rich merchant,fifties,male,scotland
sample-002215.png,i've got indigestion,fifties,female,indian
sample-054364.png,you certainly delivered the goods,fifties,male,wales
sample-137221.png,i don't know you from adam,fifties,male,australia
sample-184449.png,fifty bucks ain't going to ruin me,fifties,female,us
sample-086075.png,it's got to be somewhere,fifties,male,australia
sample-129083.png,shakespeare never said that,fifties,male,england
sample-142505.png,then what am i doing here,fifties,female,indian
sample-138864.png,it brought his heart into his mouth,fifties,female,us
sample-033660.png,as a workaround we could use application specific profiles,fifties,female,indian
sample-060636.png,but that was simply because my eye was tired,fifties,female,australia
sample-088600.png,what did he ever do for his country,fifties,male,us
sample-096020.png,this one's dedicated to the ghetto where i come from,fifties,female,indian
sample-059617.png,the men of the desert were already familiar with that wind,fifties,male,england
sample-037968.png,fill this place with a sandstorm so strong that it blots out the sun,fifties,female,us
sample-104644.png,says for us to go the limit,fifties,female,us
sample-104503.png,one of these days is tomorrow,fifties,female,us
sample-092370.png,as soon as he saw me among the crowd he called to me to come down,fifties,male,us
sample-012693.png,victoria does things in a much bigger way,fifties,male,australia
sample-188708.png,she wants to be alone,fifties,male,england
sample-158220.png,air was either entering or escaping at the rim with a thin sizzling sound,fifties,male,us
sample-175700.png,among these people were a couple of cyclists a gardener i employed sometimes and a girl carrying a baby,fifties,female,newzealand
sample-021164.png,second with a keyboard you can hold a movement key and release when you reach your location,fifties,female,indian
sample-006910.png,heads popping back behind doors,fifties,female,indian
sample-152856.png,because he knew what he would find,fifties,male,england
sample-041982.png,down below in the darkness were hundreds of people sleeping in peace,fifties,male,england
sample-000717.png,i'm going to guide you across the desert the alchemist said,fifties,male,us
sample-122248.png,but she said nothing,fifties,male,us
sample-074732.png,but he had found a guide and didn't want to miss out on an opportunity,fifties,male,us
sample-152920.png,i really did it quite brilliantly,fifties,male,scotland
sample-030461.png,and it's not love to see everything from a distance like you do,fifties,female,england
sample-172689.png,he didn't know the man yet but his practiced eye would recognize him when he appeared,fifties,male,england
sample-121640.png,what's the matter with him,fifties,male,us
sample-095675.png,the boy turned to the hand that wrote all,fifties,male,england
sample-012555.png,he stood irresolute for a moment and then scrambled out of the pit,fifties,male,us
sample-086915.png,this moisturising cream is fantastic,fifties,female,us
sample-064380.png,it's like the camel driver said 'eat when it's time to eat,fifties,female,us
sample-158219.png,if you know your heart well it will never be able to do that to you,fifties,male,newzealand
sample-146238.png,not always in this way but i always appear in one form or another,fifties,male,scotland
sample-142277.png,he remembered what the old man had said about offering something you didn't even have yet,fifties,male,us
sample-151506.png,the levanter increased in intensity,fifties,male,us
sample-142576.png,we're just slowly plodding through some user interviews at the moment,fifties,female,england
sample-066991.png,no doubt the impact had caused a flash of fire,fifties,female,england
sample-003098.png,christine valued her freedom and would never deny anyone that privilege,fifties,male,australia
sample-052041.png,i'm going to go for a jog,fifties,female,indian
sample-169087.png,did you know that kevin marcus is back from school,fifties,female,us
sample-168883.png,now look what you did,fifties,female,indian
sample-146060.png,you will never be able to escape from your heart,fifties,male,us
sample-174737.png,he heard a muffled grating sound and saw the black mark jerk forward an inch or so,fifties,other,us
sample-007558.png,i would have won the junior olympics if not for those medaling kids,fifties,female,australia
sample-179292.png,he had not a cent in his pocket but he had faith,fifties,male,australia
sample-049255.png,i found a little crowd of about twenty people surrounding the huge hole,fifties,female,scotland
sample-128417.png,you're just the one i wanted to see,fifties,male,australia
sample-115249.png,and the murmur lasted longer than a simple vow would have,fifties,female,australia
sample-002256.png,the wind has many names,fifties,female,us
sample-104209.png,we don't know what's in the confounded thing do you,fifties,female,australia
sample-141673.png,i changed my mind,fifties,male,us
sample-188756.png,and don't bump into anything,fifties,female,england
sample-076401.png,the boy looked around him at the date palms,fifties,male,england
sample-189046.png,i don't know how to explain it,fifties,male,england
sample-054629.png,the men climbed the hill and they were tired when they reached the top,fifties,male,us
sample-101327.png,and it goes for you too,fifties,female,indian
sample-181708.png,but nowhere could he find his new companion,fifties,male,us
sample-066288.png,it swayed in the air like weeping willows,fifties,male,australia
sample-113051.png,if only we could see it,fifties,female,australia
sample-023417.png,the guy thought he was a lunatic at large and made an unsuccessful attempt to stop him,fifties,male,us
sample-194511.png,same way you did,fifties,male,wales
sample-161282.png,he could always become a crystal salesman again,fifties,female,newzealand
sample-068073.png,i wouldn't live in it as a ghost,fifties,female,us
sample-128765.png,before the boy could reply a butterfly appeared and fluttered between him and the old man,fifties,male,canada
sample-189908.png,it seemed so safe and tranquil,fifties,female,england
sample-027441.png,she and the judge are like corned beef and cabbage,fifties,male,england
sample-146537.png,not until the moon was high did the alchemist ride into view,fifties,male,england
sample-103983.png,suddenly the monster disappeared,fifties,male,scotland
sample-062316.png,you're not paid to be a canary,fifties,male,wales
sample-037339.png,i thought about the difficulties in translation that might arise,fifties,male,canada
sample-072115.png,i'm getting them for twelve dollars a night,fifties,male,scotland
sample-170270.png,but the boy was too frightened to listen to words of wisdom,fifties,male,england
sample-025317.png,i've seen guys like you go under before,fifties,female,us
sample-164590.png,hundreds must have seen it and taken it for a falling star,fifties,female,us
sample-105691.png,a man doesn't get in a situation like this every day,fifties,male,us
sample-170894.png,who do you feel is responsible for that,fifties,female,australia
sample-020039.png,well it's a long list,fifties,male,us
sample-059226.png,i'm going into the desert the man answered turning back to his reading,fifties,female,us
sample-194985.png,fatima was more important than his treasure,fifties,female,us
sample-187676.png,the boy recalled the brilliance he had noticed on the previous day,fifties,male,us
sample-039647.png,she doesn't know it yet,fifties,female,indian
sample-190984.png,a steel framed table separated one half of the room from the other,fifties,female,us
sample-123923.png,that's the best part of it,fifties,male,us
sample-145719.png,even coming down on the train together she wrote me,fifties,male,scotland
sample-159274.png,well i'd like to see their land and see how they live said his son,fifties,male,australia
sample-087873.png,there are plenty of guides available online that explain how to set this up,fifties,male,scotland
sample-130534.png,where the sand was more substantial,fifties,male,us
sample-042753.png,the boy became fearful the omens told him that something was wrong,fifties,female,us
sample-116196.png,but he had found a guide and didn't want to miss out on an opportunity,fifties,male,scotland
sample-162895.png,what am i going to say to elvis,fifties,male,us
sample-135183.png,you were seen at the enemy camp three days ago,fifties,male,england
sample-145245.png,the meeting was over,fifties,male,england
sample-106095.png,he said that everything has its own destiny,fifties,female,newzealand
sample-089678.png,i'm getting married tomorrow,fifties,male,us
sample-140279.png,i passed away in it,fifties,male,england
sample-132505.png,the airdrop of the atomic bomb in hiroshima had devastating implications,fifties,female,indian
sample-032199.png,i'll never get this speech right,fifties,female,indian
sample-105547.png,i'm trying to explain to my mother how to get pictures off her phone,fifties,female,us
sample-105579.png,your dentist called yesterday,fifties,male,australia
sample-112751.png,no sense messing up the streets,fifties,female,indian
sample-168035.png,don't you think i know where i live,fifties,male,england
sample-085175.png,they were relieved and happy,fifties,male,african
sample-029285.png,what is it that i still need to know the boy asked,fifties,female,african
sample-013785.png,that was his work,fifties,female,australia
sample-058043.png,they were surrounded by children curious to look at the animals and people that were arriving,fifties,female,us
sample-017158.png,he didn't want any conversation at this point,fifties,female,us
sample-172996.png,i don't care what you charge them with,fifties,male,england
sample-063494.png,no hope no adventure no old kings or destinies no treasure and no pyramids,fifties,male,england
sample-130745.png,the wind told me that you know about love the boy said to the sun,fifties,female,african
sample-182701.png,ogilvy told him everything that he had seen,fifties,male,us
sample-166655.png,in his heart he wanted to remain awake but he also wanted to sleep,fifties,male,us
sample-131025.png,i think they perceived that nothing was to be done at the moment,fifties,female,australia
sample-150182.png,i got a continuance for a whole month,fifties,female,australia
sample-070298.png,it looked like a rusty gas float,fifties,female,england
sample-140399.png,that's a swell bracelet you're wearing,fifties,female,indian
sample-034050.png,i was wondering if you would work on this project with me because i cant find anyone else,fifties,male,england
sample-195742.png,all that time the martians must have been getting ready,fifties,female,us
sample-009159.png,they went out of business years ago,fifties,male,australia
sample-001045.png,i think somebody stole one of his crown jewels,fifties,female,australia
sample-162317.png,he had always believed that the sheep were able to understand what he said,fifties,female,canada
sample-057505.png,how are you doing,fifties,female,indian
sample-143991.png,is this your wife's passport,fifties,male,australia
sample-180112.png,after the dictator's rule of fourty three years was over the country was devastated,fifties,male,australia
sample-026208.png,camels are traitorous they walk thousands of paces and never seem to tire,fifties,male,england
sample-035325.png,what are they doing the old man asked pointing at the people in the plaza,fifties,male,us
sample-097805.png,later we simply let life proceed in its own direction toward its own fate,fifties,female,african
sample-128702.png,there were really i think two or three hundred people elbowing one another,fifties,male,england
sample-047840.png,the scalpel incision was clean and straight,fifties,male,australia
sample-178859.png,break this crowd up,fifties,male,us
sample-184002.png,you should evaluate it in a perceptual experiment,fifties,male,england
sample-002664.png,so he asked if the old man's blessing was still with him,fifties,male,us
sample-118381.png,the speech will continue,fifties,female,england
sample-155044.png,but he didn't need to worry about that right now,fifties,female,australia
sample-150567.png,this is keith miller,fifties,male,england
sample-175456.png,you can get around very easily by train  which is a very relaxing and affordable way to travel,fifties,male,us
sample-141990.png,trust in your heart but never forget that you're in the desert,fifties,male,australia
sample-059527.png,did you make a speech,fifties,male,us
sample-175286.png,don't you understand french,fifties,male,england
sample-143710.png,i'll return just as your father came back to your mother he said,fifties,female,us
sample-143546.png,apple pie is an iconic dish,fifties,male,australia
sample-129856.png,there was very little talking,fifties,female,canada
sample-030871.png,i have had the same dream twice he said,fifties,male,australia
sample-049751.png,so he began to wander through the city and found himself at the gates,fifties,female,african
sample-185818.png,there was a full moon and the boy told the englishman the story of his life,fifties,male,england
sample-094050.png,it left a greenish streak that glowed for some seconds,fifties,male,us
sample-173866.png,the boy looked around for the ovens and other apparatus used in alchemy but saw none,fifties,male,us
sample-134442.png,i know you'll pay it back when you can,fifties,male,scotland
sample-028818.png,the ingenious physicist rubbed his nose and scratched his chin,fifties,male,us
sample-154280.png,you'll marry fatima and you'll both be happy for a year,fifties,male,us
sample-143036.png,i'm at the end of my rope,fifties,female,england
sample-176015.png,maybe that's why they give up on it so early too,fifties,female,australia
sample-095185.png,today i understand something i didn't see before every blessing ignored becomes a curse,fifties,male,us
sample-148777.png,in alchemy it's called the soul of the world,fifties,male,us
sample-118165.png,his seat was unstable,fifties,female,indian
sample-081428.png,his heart squeezed as if his chest had suddenly compressed it,fifties,male,us
sample-000247.png,it was however still so hot from its flight through the air,fifties,male,scotland
sample-166861.png,he carried two dead hawks over his shoulder,fifties,male,canada
sample-169114.png,we'll get you out in ten minutes,fifties,female,australia
sample-095956.png,they continued across the desert,fifties,male,australia
sample-145119.png,that insane android continues to ignore me,fifties,female,indian
sample-140915.png,the camel driver though seemed not to be very concerned with the threat of war,fifties,male,ireland
sample-180839.png,he tried again to concentrate on the pink shades of the desert and its stones,fifties,female,australia
sample-181210.png,i'm on the job,fifties,female,australia
sample-152412.png,the boy began to dig into the dune,fifties,male,us
sample-090509.png,i think they perceived that nothing was to be done at the moment,fifties,male,us
sample-054554.png,would you rather leave,fifties,female,australia
sample-133177.png,it is i who dared to do so said the boy,fifties,female,newzealand
sample-011365.png,they won't let me go,fifties,female,england
sample-104024.png,because its growth hormone runs away from sunlight,fifties,female,indian
sample-152224.png,the rocking motion was nauseating,fifties,female,indian
sample-175147.png,i don't know how to find life in the desert the boy said,fifties,female,us
sample-032874.png,i'm going to build a bridge a mile long,fifties,male,england
sample-104629.png,the salesman was like the rest of them untrustworthy,fifties,male,us
sample-044642.png,and he knew what was the fair price for every one of his animals,fifties,female,us
sample-050011.png,fifty bucks ain't going to ruin me,fifties,male,us
sample-171581.png,you wanna take this outside,fifties,female,us
sample-151913.png,will i learn to do that someday the boy asked,fifties,female,us
sample-142335.png,i don't know how to turn them into reality,fifties,female,us
sample-123496.png,i'm never more aware of a room's acoustics than when i'm trying to enjoy a snack i have no intention of sharing,fifties,male,us
sample-170981.png,how do you know what they're doing,fifties,female,australia
sample-107875.png,so the wind blew with all its strength and the sky was filled with sand,fifties,female,australia
sample-123017.png,the sea has lived on in this shell because that's its destiny,fifties,male,us
sample-028732.png,my mind ran on the possibilities of its content,fifties,male,us
sample-098667.png,the boy was trying to understand the truth of what the old man had said,fifties,female,us
sample-132896.png,not every part was in germany and japan,fifties,male,wales
sample-048147.png,how much do you want on it,fifties,male,england
sample-068732.png,he wants me to write down only things that i think about but not things i plan to do,fifties,male,us
sample-102700.png,i don't even know who i'm talking to any more,fifties,male,australia
sample-026420.png,is it for further automatic processing,fifties,female,indian
sample-010824.png,like everybody learns he said,fifties,male,england
sample-001708.png,i heard a peculiar humming sound from the pit,fifties,female,australia
sample-079734.png,bacon pancakes and maple syrup is a hearty start to any day,fifties,male,england
sample-061617.png,everyone on earth has a treasure that awaits him his heart said,fifties,female,england
sample-080273.png,when the blinding dust had settled a bit the boy trembled at what he saw,fifties,male,us
sample-023515.png,it is still a phenomenal movement,fifties,female,australia
sample-188249.png,watch out for his venom the boy said,fifties,male,canada
sample-110366.png,and he wasn't faring much better,fifties,female,us
sample-068408.png,speak to the hand that wrote all said the sun,fifties,male,us
sample-086549.png,you're worth your weight in gold,fifties,male,us
sample-146341.png,because you'll know its dreams and wishes and will know how to deal with them,fifties,female,canada
sample-066639.png,i can explain if you'll just listen,fifties,female,indian
sample-184616.png,the girl dropped the container and the water spilled,fifties,female,england
sample-052511.png,i couldn't go through another day like this,fifties,male,england
sample-037048.png,no doubt the impact had caused a flash of fire,fifties,female,us
sample-096793.png,but only speak a word and my servant will be healed,fifties,male,us
sample-178549.png,but there were certain of them who took a bit longer to awaken,fifties,male,us
sample-157144.png,everything in life is an omen said the englishman now closing the journal he was reading,fifties,male,us
sample-039545.png,so the boy was disappointed he decided that he would never again believe in dreams,fifties,female,australia
sample-112414.png,moist soil is good for the flora,fifties,female,indian
sample-149378.png,i won't ever tell a soul,fifties,female,us
sample-035353.png,the boy wanted to take her hand,fifties,male,scotland
sample-127080.png,but only speak a word and my servant will be healed,fifties,female,us
sample-075919.png,something inside the cylinder was unscrewing the top,fifties,male,scotland
sample-029349.png,he had come to the town only to find a woman who could interpret his dream,fifties,male,us
sample-019439.png,what idiot wrote this total drivel,fifties,male,england
sample-002061.png,the hunter was alerted by the sound of rustling vegetation behind her,fifties,female,england
sample-033771.png,everyone toasted the bride and groom,fifties,female,us
sample-048442.png,in general people have difficulties estimating risks correctly,fifties,male,us
sample-155355.png,lots of shepherds passed through selling their wool,fifties,male,us
sample-122034.png,at that point in their lives everything is clear and everything is possible,fifties,male,us
sample-116227.png,and the solid part was called the philosopher's stone,fifties,male,scotland
sample-130013.png,the burning fire had been extinguished,fifties,male,canada
sample-089504.png,that's why i keep losing,fifties,male,us
sample-128112.png,it's a man who understands nature and the world,fifties,male,england
sample-079479.png,some of those who saw its flight say it travelled with a hissing sound,fifties,female,canada
sample-092470.png,with the girl with the raven hair his days would never be the same again,fifties,male,us
sample-106269.png,he started to read the book he had bought,fifties,male,england
sample-114498.png,i've handled a good many big promotions in my time,fifties,male,us
sample-120393.png,and at that i told him and he took my place,fifties,male,england
sample-106325.png,i'm beginning to like this,fifties,male,us
sample-150894.png,there were lights in the upper windows of the houses when the people went to bed,fifties,female,canada
sample-060535.png,you bet i've got a better offer,fifties,male,australia
sample-028549.png,in spite of this i still believed that there were men in mars,fifties,female,australia
sample-154380.png,the englishman said nothing,fifties,male,england
sample-159619.png,how do you handle the negative weights,fifties,female,us
sample-120930.png,the old lady didn't mince her words,fifties,male,us
sample-133287.png,all who went there were happy at having done so,fifties,male,us
sample-172111.png,there was a fluctuation in the water pressure that fed the whale tank,fifties,male,us
sample-100128.png,let me formulate a response to that question,fifties,female,indian
sample-167879.png,there's life here the boy said to the alchemist,fifties,male,scotland
sample-161765.png,and i'm certain you'll find it the alchemist said,fifties,male,australia
sample-032571.png,i'll go right after it,fifties,male,england
sample-127109.png,yesterday my wife bought new pillows for herself,fifties,female,england
sample-174038.png,we can both hear,fifties,male,us
sample-155570.png,i own my own house,fifties,male,scotland
sample-127028.png,a boy came running towards me,fifties,male,us
sample-166851.png,to increase his popularity in publicopinion polls the politician started a campaign,fifties,female,us
sample-155294.png,the usa and many other countries of the world have their independence day in july,fifties,female,indian
sample-097229.png,i've got the party here,fifties,male,wales
sample-130014.png,we lit the lantern and walked over to his house,fifties,male,us
sample-017565.png,for at that time it had not occurred to him that it might be hollow,fifties,female,canada
sample-043948.png,if he were fed on time he wouldn't cry,fifties,female,australia
sample-170032.png,i'd like you to take me there if you can,fifties,female,us
sample-045621.png,the publicity's the main thing,fifties,female,australia
sample-181149.png,alfayoum is in egypt said the arab,fifties,male,african
sample-022874.png,the sheep will get used to my not being there too the boy thought,fifties,male,england
sample-041980.png,it had a diameter of about thirty yards,fifties,female,us
sample-039355.png,hannelore is an old german name,fifties,male,england
sample-189828.png,use the following simple patterns flat grammars one grammar per file one file per application,fifties,female,england
sample-167011.png,revenge is not my style but obviously accidents will happen,fifties,female,canada
sample-148891.png,and don't bump into anything,fifties,male,us
sample-067626.png,traveling alone is good for meeting new people,fifties,female,indian
sample-102702.png,my keychain is heavy and awkward to carry in my pocket,fifties,male,england
sample-066966.png,where do you think you're going,fifties,male,australia
sample-156324.png,but he didn't stop,fifties,male,us
sample-045228.png,suddenly one of the hawks made a flashing dive through the sky attacking the other,fifties,female,us
sample-186416.png,i thought that was peter parker,fifties,female,indian
sample-185538.png,and finally the falcon returned with their meal,fifties,female,australia
sample-004977.png,if he abandons that pursuit it's because it wasn't truelove,fifties,male,england
sample-006799.png,the cinema was abandoned,fifties,male,england
sample-138908.png,and better still to be alone with one's books,fifties,male,us
sample-035115.png,he approached the mass and was surprised at the size and the shape,fifties,male,england
sample-147093.png,and then they want the person to change,fifties,male,us
sample-076692.png,i've never had one before the merchant answered,fifties,male,us
sample-187727.png,book a reservation at a restaurant nearby their airbnb,fifties,male,canada
sample-172117.png,he was thinking about omens and someone had appeared,fifties,male,us
sample-052989.png,it commenced to blow harder raising the desert sands,fifties,male,england
sample-074221.png,to keep on pitching,fifties,female,us
sample-008287.png,so how will we name all these hurricanes,fifties,female,england
sample-090667.png,what did your family have to say about it,fifties,female,us
sample-007442.png,i got drunk yesterday and thought i built a super computer,fifties,male,us
sample-010579.png,the day was hot and the wine was refreshing,fifties,female,newzealand
sample-128849.png,after the long night i am happy to see that my phone still has a charge,fifties,female,indian
sample-076885.png,i think it's plenty terrific,fifties,female,australia
sample-051938.png,i can see april coming,fifties,female,australia
sample-010969.png,glaciers are melting because of global warming,fifties,female,indian
sample-122860.png,it was seen early in the morning rushing over eastward,fifties,female,us
sample-023334.png,they rode for the entire day,fifties,male,us
sample-124092.png,down below in the darkness were hundreds of people sleeping in peace,fifties,female,us
sample-121526.png,there's a lot of counterfeit big bills going around,fifties,male,australia
sample-168640.png,when you play cards the first time you are almost sure to win,fifties,female,canada
sample-032525.png,the bank's going to reopen next week,fifties,female,us
sample-035067.png,what's she saying now,fifties,male,england
sample-111834.png,but we could sell tea in crystal glasses,fifties,male,us
sample-139090.png,hundreds must have seen it and taken it for a falling star,fifties,female,england
sample-045528.png,maybe these desert birds could explain to him the meaning of love without ownership,fifties,male,us
sample-111018.png,your son went to serve at a distant place and became a centurion,fifties,female,us
sample-092496.png,it's easy to do here in the kitchen,fifties,male,australia
sample-030139.png,no one seemed to have thought about it that night,fifties,male,scotland
sample-034622.png,i told him we could teach her to ignore people who waste her time,fifties,male,scotland
sample-145715.png,i'm never more aware of a room's acoustics than when i'm trying to enjoy a snack i have no intention of sharing,fifties,female,us
sample-057523.png,he moved about invisible but everyone could hear him,fifties,male,us
sample-140523.png,what is love the desert asked,fifties,male,australia
sample-195541.png,toronto is a few miles away,fifties,male,england
sample-048957.png,some storms are worth the wreckage,fifties,female,us
sample-051975.png,you're not asking a favor of him,fifties,female,indian
sample-168008.png,yeah its definitely worth checking out especially if the pay is reasonable and the work is good for your career there was absolutely no reason for her to announce it to the entire company,fifties,female,us
sample-144209.png,this was the strangest of all things that ever came to earth from outer space,fifties,female,canada
sample-002735.png,remember the interview i wrote with alice wellman,fifties,female,australia
sample-114402.png,the two men hurried back and found the cylinder still lying in the same position,fifties,male,us
sample-152486.png,how do you suppose ken got that gun,fifties,male,us
sample-068502.png,no mercy for cop killers,fifties,male,england
sample-121290.png,others stumbled upon the stone by accident,fifties,male,england
sample-135970.png,salmon is one of the most popular fish and very delicious though usually not sustainable,fifties,female,indian
sample-049251.png,are you in the book,fifties,male,us
sample-013266.png,what were you going to write about hillary,fifties,male,us
sample-009520.png,i found a little crowd of about twenty people surrounding the huge hole,fifties,male,canada
sample-099249.png,how old are you anyway,fifties,male,england
sample-078047.png,i want to see the chieftains,fifties,male,australia
sample-025452.png,the time must have been somewhere around six o'clock,fifties,female,us
sample-018565.png,now give us sixty days on this,fifties,male,england
sample-057808.png,it seemed so safe and tranquil,fifties,female,us
sample-190750.png,maybe she didn't even remember him,fifties,male,australia
sample-149857.png,thought there might be one left over,fifties,male,england
sample-156374.png,mostly just the hearts of those who are trying to realize their destinies,fifties,male,england
sample-076469.png,are you john doe,fifties,female,indian
sample-125596.png,you're worth your weight in gold,fifties,male,england
sample-178662.png,i shall make us some ice cubes,fifties,male,us
sample-184393.png,they jumped out of the window,fifties,female,indian
sample-092836.png,the same hand that had brandished the sword now held a whip,fifties,male,australia
sample-124139.png,that's a pack of lies you're telling,fifties,female,us
sample-071436.png,the top had certainly ceased to rotate,fifties,male,us
sample-037721.png,there were really i think two or three hundred people elbowing one another,fifties,female,scotland
sample-049897.png,he was selling better than ever,fifties,female,australia
sample-031790.png,and i'm afraid we want it back,fifties,male,australia
sample-052452.png,the boy leapt as well but away from the alchemist,fifties,male,us
sample-020527.png,it spread through the planet's atmosphere and obscured its more familiar features,fifties,male,us
sample-095276.png,i have already described the appearance of that colossal bulk which was embedded in the ground,fifties,male,us
sample-011211.png,then he turned to the boy,fifties,female,us
sample-110984.png,maybe he'll give us one,fifties,female,australia
sample-138593.png,we dont want him,fifties,male,england
sample-001946.png,no doubt the impact had caused a flash of fire,fifties,male,scotland
sample-050175.png,the crowd on the far left seemed to get bigger and i heard now a faint murmur from it,fifties,female,australia
sample-060615.png,because you are trying to realize your destiny,fifties,female,us
sample-055754.png,it's extremely suspicious that there's no information about brains that didn't come from a brain,fifties,male,us
sample-125601.png,ogilvy watched till one and then gave up,fifties,male,us
sample-155997.png,i'm an old superstitious arab and i believe in our proverbs,fifties,male,england
sample-183980.png,i phoned but nobody answered,fifties,female,indian
sample-193522.png,the crowd swayed a little as i elbowed my way through,fifties,male,us
sample-019519.png,you are pronouncing it wrong,fifties,male,england
sample-166556.png,everything in life is an omen said the englishman now closing the journal he was reading,fifties,female,us
sample-069954.png,at the first glance it was really not very exciting,fifties,female,us
sample-123655.png,she went over to the hospital to call on professor davis,fifties,female,indian
sample-010780.png,most meteorites are more or less rounded,fifties,female,england
sample-091942.png,it seemed such a little thing so bright and small and still,fifties,female,canada
sample-099385.png,then the two went off to have some more tea,fifties,female,us
sample-048380.png,because i've always heard about them the boy answered saying nothing about his dream,fifties,male,england
sample-094138.png,there was a moment of silence so profound that it seemed the city was asleep,fifties,female,african
sample-157512.png,i thought tonight i'd put miss kelly there,fifties,female,indian
sample-004341.png,the biggest living thing is a mushroom,fifties,male,england
sample-114817.png,he was so ashamed that he wanted to cry,fifties,male,us
sample-061050.png,then he took from his knapsack a bottle of wine and drank some,fifties,female,us
sample-182050.png,but now i'm sad and alone,fifties,male,scotland
sample-102847.png,bakers have homes while shepherds sleep out in the open,fifties,male,scotland
sample-030406.png,they continued across the desert,fifties,female,australia
sample-007125.png,and ask for a glass of wine for me,fifties,female,canada
sample-066036.png,i beg of you not to do this thing,fifties,female,canada
sample-158590.png,last week i went hiking in the mountains,fifties,female,indian
sample-147134.png,hundreds of observers saw the flame that night and the night after,fifties,female,australia
sample-036697.png,listen to that mob,fifties,male,england
sample-153048.png,and a labor leader like melville,fifties,female,us
sample-076455.png,they set off running wildly into the trees,fifties,male,australia
sample-037055.png,she tied her shoelaces into a bow,fifties,female,indian
sample-059008.png,they'd never let you go,fifties,male,us
sample-189537.png,i would appreciate if you could create a concise table,fifties,female,us
sample-091246.png,if you just read the code you'll miss out on why i made certain decisions,fifties,male,england
sample-115928.png,after all who doesnt want to overcome new challenges and achieve great heights,fifties,male,australia
sample-106693.png,do you have anything to eat,fifties,female,indian
sample-149740.png,i heard a faint movement under my feet,fifties,female,us
sample-093401.png,the speech will continue,fifties,male,us
sample-071896.png,sun is better than rain,fifties,female,indian
sample-074116.png,and find out where the nearest telegraph office is,fifties,female,australia
sample-179216.png,but they were not there,fifties,female,canada
sample-065135.png,how do i feel,fifties,female,us
sample-191545.png,the population was increasing exponentially,fifties,female,canada
sample-072662.png,at different times of the week i have different motivations,fifties,male,canada
sample-151410.png,i'm going into business for myself,fifties,female,australia
sample-060588.png,among these people were a couple of cyclists a gardener i employed sometimes and a girl carrying a baby,fifties,female,us
sample-081582.png,it's like the camel driver said 'eat when it's time to eat,fifties,male,ireland
sample-000548.png,they blow across the world without a birthplace and with no place to die,fifties,male,us
sample-193500.png,two cents worth of shoelaces,fifties,male,australia
sample-044614.png,all i say is spit them out,fifties,male,scotland
sample-031529.png,i beg your pardon,fifties,male,us
sample-033021.png,i'm ok if you're ok about it,fifties,female,canada
sample-007907.png,all you've got to do is talk to him,fifties,male,wales
sample-044848.png,i've got to see nicole right away,fifties,male,us
sample-070497.png,the boy thanked him ate it and went on his way,fifties,male,australia
sample-085485.png,get a load of this,fifties,female,us
sample-013628.png,nice of you to come down,fifties,female,australia
sample-131898.png,she diluted the broth with chicken stock,fifties,male,england
sample-077868.png,you have enough gold to buy many sheep and many camels,fifties,male,us
sample-156345.png,it was only when i got this close to it that the strangeness of it was at all evident to me,fifties,female,canada
sample-138893.png,a drilling machine is used to fixate the ice hockey goal,fifties,female,indian
sample-161517.png,you don't have to be rich skinny popular or even own a cape to perform a random act of kindness,fifties,female,canada
sample-146277.png,what's she up to,fifties,female,us
sample-117849.png,he moved about invisible but everyone could hear him,fifties,male,us
sample-096307.png,i saw the shopkeeper struggling near the edge of the pit,fifties,male,us
sample-174329.png,how does anything like this ever start,fifties,male,us
sample-038946.png,be less complicated without a family,fifties,male,wales
sample-032082.png,but now the sounds inside had stopped,fifties,male,scotland
sample-032821.png,that's good thought the englishman,fifties,female,us
sample-160650.png,could have been on my way to old doc brown,fifties,male,england
sample-037441.png,we went to the zoo to see the zebras,fifties,male,us
sample-070496.png,but i haven't been able to do it,fifties,female,us
sample-027649.png,that's what i'd like to know,fifties,female,australia
sample-078191.png,that's the way it always is said the old man,fifties,male,canada
sample-107419.png,came to the bar he had entered on his first day there,fifties,male,us
sample-075714.png,there was a moment of silence so profound that it seemed the city was asleep,fifties,male,us
sample-016910.png,he was proud of himself,fifties,male,england
sample-194312.png,then she took both of his hands in hers and began quietly to pray,fifties,male,england
